"","ID","Item"
"54072",2411,"SQL"
"54073",2411,"Tableau"
"54074",2411,"TensorFlow"
"54075",2411,"Cross-Validation"
"54076",2411,"Data Visualization"
"54077",2411,"Prescriptive Modeling"
"54078",2411,"Text Analytics"
"54079",2412,"Scientist/Researcher"
"54080",2412,"Python"
"54081",2412,"Arxiv"
"54082",2412,"Conferences"
"54083",2412,"Kaggle"
"54084",2412,"Online courses"
"54085",2412,"Stack Overflow Q&A"
"54086",2412,"YouTube Videos"
"54087",2412,"Computer Vision"
"54088",2412,"Supervised Machine Learning (Tabular Data)"
"54089",2412,"Decision Trees - Random Forests"
"54090",2412,"Logistic Regression"
"54091",2412,"Support Vector Machines (SVMs)"
"54092",2412,"Decision Trees"
"54093",2412,"Neural Networks"
"54094",2412,"SVMs"
"54095",2412,"MATLAB/Octave"
"54096",2412,"Python"
"54097",2412,"R"
"54098",2412,"Cross-Validation"
"54099",2412,"Logistic Regression"
"54100",2412,"Neural Networks"
"54101",2412,"SVMs"
"54102",2413,"Other"
"54103",2413,"Matlab"
"54104",2413,"Personal Projects"
"54105",2413,"Neural Networks - CNNs"
"54106",2414,"Python"
"54107",2414,"Blogs"
"54108",2414,"Kaggle"
"54109",2414,"Official documentation"
"54110",2414,"Online courses"
"54111",2414,"Personal Projects"
"54112",2414,"Podcasts"
"54113",2414,"Stack Overflow Q&A"
"54114",2414,"YouTube Videos"
"54115",2414,"Coursera"
"54116",2414,"Udacity"
"54117",2414,"Natural Language Processing"
"54118",2414,"Supervised Machine Learning (Tabular Data)"
"54119",2414,"Unsupervised Learning"
"54120",2414,"Decision Trees - Gradient Boosted Machines"
"54121",2414,"Decision Trees - Random Forests"
"54122",2414,"Gradient Boosting"
"54123",2414,"Logistic Regression"
"54124",2414,"Neural Networks - CNNs"
"54125",2415,"R"
"54126",2415,"College/University"
"54127",2415,"Company internal community"
"54128",2415,"Kaggle"
"54129",2415,"Non-Kaggle online communities"
"54130",2415,"Online courses"
"54131",2415,"Stack Overflow Q&A"
"54132",2415,"YouTube Videos"
"54133",2415,"Coursera"
"54134",2415,"DataCamp"
"54135",2415,"edX"
"54136",2415,"Udacity"
"54137",2415,"Supervised Machine Learning (Tabular Data)"
"54138",2415,"Decision Trees - Random Forests"
"54139",2415,"Logistic Regression"
"54140",2416,"Researcher"
"54141",2416,"Python"
"54142",2416,"Arxiv"
"54143",2416,"College/University"
"54144",2416,"Conferences"
"54145",2416,"Friends network"
"54146",2416,"Kaggle"
"54147",2416,"Non-Kaggle online communities"
"54148",2416,"Online courses"
"54149",2416,"Personal Projects"
"54150",2416,"Stack Overflow Q&A"
"54151",2416,"Textbook"
"54152",2416,"Tutoring/mentoring"
"54153",2416,"YouTube Videos"
"54154",2416,"Computer Vision"
"54155",2416,"Outlier detection (e.g. Fraud detection)"
"54156",2416,"Supervised Machine Learning (Tabular Data)"
"54157",2416,"Bayesian Techniques"
"54158",2416,"Bayesian Techniques"
"54159",2416,"C/C++"
"54160",2416,"Java"
"54161",2416,"Jupyter notebooks"
"54162",2416,"MATLAB/Octave"
"54163",2416,"Python"
"54164",2416,"R"
"54165",2416,"TensorFlow"
"54166",2416,"Unix shell / awk"
"54167",2416,"Bayesian Techniques"
"54168",2416,"CNNs"
"54169",2416,"Logistic Regression"
"54170",2416,"Neural Networks"
"54171",2416,"Time Series Analysis"
"54172",2417,"Researcher"
"54173",2417,"R"
"54174",2417,"Blogs"
"54175",2417,"Non-Kaggle online communities"
"54176",2417,"Natural Language Processing"
"54177",2417,"Supervised Machine Learning (Tabular Data)"
"54178",2417,"Decision Trees - Random Forests"
"54179",2417,"Ensemble Methods"
"54180",2417,"Support Vector Machines (SVMs)"
"54181",2417,"Decision Trees"
"54182",2417,"Ensemble Methods"
"54183",2417,"Random Forests"
"54184",2417,"Regression/Logistic Regression"
"54185",2417,"SVMs"
"54186",2417,"Java"
"54187",2417,"R"
"54188",2417,"SQL"
"54189",2417,"Tableau"
"54190",2417,"Association Rules"
"54191",2417,"Cross-Validation"
"54192",2417,"Decision Trees"
"54193",2417,"Ensemble Methods"
"54194",2417,"Logistic Regression"
"54195",2417,"Natural Language Processing"
"54196",2417,"Random Forests"
"54197",2417,"SVMs"
"54198",2417,"Text Analytics"
"54199",2418,"Data Scientist"
"54200",2418,"Python"
"54201",2418,"Arxiv"
"54202",2418,"Conferences"
"54203",2418,"Online courses"
"54204",2418,"YouTube Videos"
"54205",2418,"Adversarial Learning"
"54206",2418,"Outlier detection (e.g. Fraud detection)"
"54207",2418,"Reinforcement learning"
"54208",2418,"Unsupervised Learning"
"54209",2418,"Decision Trees - Gradient Boosted Machines"
"54210",2418,"Decision Trees - Random Forests"
"54211",2418,"Ensemble Methods"
"54212",2418,"Logistic Regression"
"54213",2418,"Neural Networks - CNNs"
"54214",2418,"Neural Networks - GANs"
"54215",2418,"Support Vector Machines (SVMs)"
"54216",2418,"Neural Networks"
"54217",2418,"Random Forests"
"54218",2418,"Regression/Logistic Regression"
"54219",2418,"SVMs"
"54220",2418,"Jupyter notebooks"
"54221",2418,"Python"
"54222",2418,"SAS Base"
"54223",2418,"Spark / MLlib"
"54224",2418,"SQL"
"54225",2418,"Cross-Validation"
"54226",2418,"Data Visualization"
"54227",2418,"kNN and Other Clustering"
"54228",2418,"Logistic Regression"
"54229",2418,"Neural Networks"
"54230",2418,"PCA and Dimensionality Reduction"
"54231",2418,"Random Forests"
"54232",2418,"Segmentation"
"54233",2418,"SVMs"
"54234",2419,"Scientist/Researcher"
"54235",2419,"Haskell"
"54236",2419,"Arxiv"
"54237",2419,"Blogs"
"54238",2419,"Conferences"
"54239",2419,"Online courses"
"54240",2419,"Personal Projects"
"54241",2419,"Stack Overflow Q&A"
"54242",2419,"Tutoring/mentoring"
"54243",2419,"YouTube Videos"
"54244",2419,"Computer Vision"
"54245",2419,"Natural Language Processing"
"54246",2419,"Recommendation Engines"
"54247",2419,"Supervised Machine Learning (Tabular Data)"
"54248",2419,"Survival Analysis"
"54249",2419,"Time Series"
"54250",2419,"Decision Trees - Gradient Boosted Machines"
"54251",2419,"Decision Trees - Random Forests"
"54252",2419,"Gradient Boosting"
"54253",2419,"Logistic Regression"
"54254",2419,"Neural Networks - CNNs"
"54255",2419,"CNNs"
"54256",2419,"Decision Trees"
"54257",2419,"Ensemble Methods"
"54258",2419,"Gradient Boosted Machines"
"54259",2419,"Random Forests"
"54260",2419,"Regression/Logistic Regression"
"54261",2419,"RNNs"
"54262",2419,"Amazon Web services"
"54263",2419,"Jupyter notebooks"
"54264",2419,"Python"
"54265",2419,"TensorFlow"
"54266",2419,"Unix shell / awk"
"54267",2419,"A/B Testing"
"54268",2419,"CNNs"
"54269",2419,"Collaborative Filtering"
"54270",2419,"Cross-Validation"
"54271",2419,"Decision Trees"
"54272",2419,"Ensemble Methods"
"54273",2419,"kNN and Other Clustering"
"54274",2419,"Logistic Regression"
"54275",2419,"Naive Bayes"
"54276",2419,"Natural Language Processing"
"54277",2419,"Neural Networks"
"54278",2419,"PCA and Dimensionality Reduction"
"54279",2419,"Random Forests"
"54280",2419,"Recommender Systems"
"54281",2419,"RNNs"
"54282",2419,"Segmentation"
"54283",2419,"SVMs"
"54284",2419,"Time Series Analysis"
"54285",2420,"Data Scientist"
"54286",2420,"R"
"54287",2420,"College/University"
"54288",2420,"Online courses"
"54289",2420,"Supervised Machine Learning (Tabular Data)"
"54290",2420,"Decision Trees - Random Forests"
"54291",2420,"Logistic Regression"
"54292",2420,"R"
"54293",2420,"Tableau"
"54294",2420,"Data Visualization"
"54295",2421,"Researcher"
"54296",2421,"Python"
"54297",2421,"Arxiv"
"54298",2421,"Kaggle"
"54299",2421,"Textbook"
"54300",2421,"Computer Vision"
"54301",2421,"Bayesian Techniques"
"54302",2421,"Decision Trees - Gradient Boosted Machines"
"54303",2421,"Decision Trees - Random Forests"
"54304",2421,"Ensemble Methods"
"54305",2421,"Gradient Boosting"
"54306",2421,"Logistic Regression"
"54307",2421,"Neural Networks - CNNs"
"54308",2421,"Support Vector Machines (SVMs)"
"54309",2422,"Data Scientist"
"54310",2422,"Python"
"54311",2422,"Kaggle"
"54312",2422,"Online courses"
"54313",2422,"Personal Projects"
"54314",2422,"Computer Vision"
"54315",2422,"Time Series"
"54316",2422,"Decision Trees - Random Forests"
"54317",2422,"Ensemble Methods"
"54318",2422,"Logistic Regression"
"54319",2422,"Neural Networks - CNNs"
"54320",2422,"Neural Networks - RNNs"
"54321",2422,"Support Vector Machines (SVMs)"
"54322",2422,"CNNs"
"54323",2422,"Ensemble Methods"
"54324",2422,"Neural Networks"
"54325",2422,"Random Forests"
"54326",2422,"Regression/Logistic Regression"
"54327",2422,"RNNs"
"54328",2422,"SVMs"
"54329",2422,"Amazon Machine Learning"
"54330",2422,"Amazon Web services"
"54331",2422,"Google Cloud Compute"
"54332",2422,"Hadoop/Hive/Pig"
"54333",2422,"Python"
"54334",2422,"TensorFlow"
"54335",2422,"CNNs"
"54336",2422,"Collaborative Filtering"
"54337",2422,"Cross-Validation"
"54338",2422,"Data Visualization"
"54339",2422,"Ensemble Methods"
"54340",2422,"Lift Analysis"
"54341",2422,"Logistic Regression"
"54342",2422,"Neural Networks"
"54343",2422,"Random Forests"
"54344",2422,"RNNs"
"54345",2422,"SVMs"
"54346",2422,"Time Series Analysis"
"54347",2423,"Data Scientist"
"54348",2423,"Natural Language Processing"
"54349",2423,"Time Series"
"54350",2423,"Bayesian Techniques"
"54351",2423,"Decision Trees - Gradient Boosted Machines"
"54352",2423,"Logistic Regression"
"54353",2424,"Python"
"54354",2424,"College/University"
"54355",2424,"Kaggle"
"54356",2424,"Online courses"
"54357",2424,"DataCamp"
"54358",2424,"edX"
"54359",2424,"Udacity"
"54360",2424,"Recommendation Engines"
"54361",2424,"Supervised Machine Learning (Tabular Data)"
"54362",2424,"Bayesian Techniques"
"54363",2424,"Decision Trees - Random Forests"
"54364",2424,"Gradient Boosting"
"54365",2424,"Logistic Regression"
"54366",2424,"Neural Networks - CNNs"
"54367",2424,"Support Vector Machines (SVMs)"
"54368",2426,"Data Scientist"
"54369",2426,"Python"
"54370",2426,"Blogs"
"54371",2426,"College/University"
"54372",2426,"Conferences"
"54373",2426,"Kaggle"
"54374",2426,"Newsletters"
"54375",2426,"Non-Kaggle online communities"
"54376",2426,"Official documentation"
"54377",2426,"Online courses"
"54378",2426,"Personal Projects"
"54379",2426,"Podcasts"
"54380",2426,"Textbook"
"54381",2426,"YouTube Videos"
"54382",2426,"Supervised Machine Learning (Tabular Data)"
"54383",2426,"Decision Trees - Random Forests"
"54384",2426,"Logistic Regression"
"54385",2426,"Bayesian Techniques"
"54386",2426,"Random Forests"
"54387",2426,"Regression/Logistic Regression"
"54388",2426,"Impala"
"54389",2426,"Jupyter notebooks"
"54390",2426,"Python"
"54391",2426,"R"
"54392",2426,"A/B Testing"
"54393",2426,"Cross-Validation"
"54394",2426,"Data Visualization"
"54395",2426,"Naive Bayes"
"54396",2426,"Random Forests"
"54397",2426,"Text Analytics"
"54398",2427,"Data Scientist"
"54399",2427,"Computer Vision"
"54400",2427,"Outlier detection (e.g. Fraud detection)"
"54401",2427,"Supervised Machine Learning (Tabular Data)"
"54402",2427,"Time Series"
"54403",2427,"Unsupervised Learning"
"54404",2427,"Decision Trees - Gradient Boosted Machines"
"54405",2427,"Decision Trees - Random Forests"
"54406",2427,"Ensemble Methods"
"54407",2427,"Logistic Regression"
"54408",2427,"Support Vector Machines (SVMs)"
"54409",2428,"Data Scientist"
"54410",2428,"Python"
"54411",2428,"Arxiv"
"54412",2428,"Blogs"
"54413",2428,"Conferences"
"54414",2428,"Kaggle"
"54415",2428,"Online courses"
"54416",2428,"Stack Overflow Q&A"
"54417",2428,"Textbook"
"54418",2428,"Other"
"54419",2428,"Coursera"
"54420",2428,"Computer Vision"
"54421",2428,"Outlier detection (e.g. Fraud detection)"
"54422",2428,"Supervised Machine Learning (Tabular Data)"
"54423",2428,"Decision Trees - Gradient Boosted Machines"
"54424",2428,"Ensemble Methods"
"54425",2428,"Gradient Boosting"
"54426",2428,"Logistic Regression"
"54427",2428,"Neural Networks - CNNs"
"54428",2428,"Support Vector Machines (SVMs)"
"54429",2429,"Data Analyst"
"54430",2429,"Python"
"54431",2429,"Blogs"
"54432",2429,"College/University"
"54433",2429,"Kaggle"
"54434",2429,"Official documentation"
"54435",2429,"Personal Projects"
"54436",2429,"Stack Overflow Q&A"
"54437",2429,"Textbook"
"54438",2429,"YouTube Videos"
"54439",2429,"Outlier detection (e.g. Fraud detection)"
"54440",2429,"Supervised Machine Learning (Tabular Data)"
"54441",2429,"Survival Analysis"
"54442",2429,"Time Series"
"54443",2429,"Unsupervised Learning"
"54444",2429,"Bayesian Techniques"
"54445",2429,"Decision Trees - Gradient Boosted Machines"
"54446",2429,"Decision Trees - Random Forests"
"54447",2429,"Ensemble Methods"
"54448",2429,"Logistic Regression"
"54449",2429,"Neural Networks - CNNs"
"54450",2429,"Ensemble Methods"
"54451",2429,"Random Forests"
"54452",2429,"Regression/Logistic Regression"
"54453",2429,"Jupyter notebooks"
"54454",2429,"Python"
"54455",2429,"R"
"54456",2429,"RapidMiner (free version)"
"54457",2429,"SQL"
"54458",2429,"Tableau"
"54459",2429,"A/B Testing"
"54460",2429,"Association Rules"
"54461",2429,"Ensemble Methods"
"54462",2429,"kNN and Other Clustering"
"54463",2429,"Logistic Regression"
"54464",2429,"Prescriptive Modeling"
"54465",2429,"Random Forests"
"54466",2429,"Recommender Systems"
"54467",2429,"Time Series Analysis"
"54468",2430,"Python"
"54469",2430,"Blogs"
"54470",2430,"College/University"
"54471",2430,"Kaggle"
"54472",2430,"Online courses"
"54473",2430,"Personal Projects"
"54474",2430,"Textbook"
"54475",2430,"YouTube Videos"
"54476",2430,"Coursera"
"54477",2430,"Supervised Machine Learning (Tabular Data)"
"54478",2430,"Bayesian Techniques"
"54479",2430,"Decision Trees - Gradient Boosted Machines"
"54480",2430,"Decision Trees - Random Forests"
"54481",2430,"Logistic Regression"
"54482",2430,"Neural Networks - CNNs"
"54483",2430,"Neural Networks - RNNs"
"54484",2430,"Support Vector Machines (SVMs)"
"54485",2431,"Engineer"
"54486",2431,"Python"
"54487",2431,"Online courses"
"54488",2431,"Stack Overflow Q&A"
"54489",2431,"Supervised Machine Learning (Tabular Data)"
"54490",2431,"Logistic Regression"
"54491",2432,"Engineer"
"54492",2432,"Python"
"54493",2432,"Blogs"
"54494",2432,"College/University"
"54495",2432,"Online courses"
"54496",2432,"Personal Projects"
"54497",2432,"Textbook"
"54498",2432,"Computer Vision"
"54499",2432,"Supervised Machine Learning (Tabular Data)"
"54500",2432,"Bayesian Techniques"
"54501",2432,"Hidden Markov Models HMMs"
"54502",2432,"Neural Networks - CNNs"
"54503",2432,"Bayesian Techniques"
"54504",2432,"Evolutionary Approaches"
"54505",2432,"Neural Networks"
"54506",2432,"Jupyter notebooks"
"54507",2432,"MATLAB/Octave"
"54508",2432,"Python"
"54509",2432,"Bayesian Techniques"
"54510",2432,"Naive Bayes"
"54511",2432,"Neural Networks"
"54512",2432,"Simulation"
"54513",2435,"Python"
"54514",2435,"Arxiv"
"54515",2435,"Blogs"
"54516",2435,"Kaggle"
"54517",2435,"Official documentation"
"54518",2435,"Online courses"
"54519",2435,"Personal Projects"
"54520",2435,"Stack Overflow Q&A"
"54521",2435,"Coursera"
"54522",2435,"edX"
"54523",2435,"Udacity"
"54524",2435,"Outlier detection (e.g. Fraud detection)"
"54525",2435,"Supervised Machine Learning (Tabular Data)"
"54526",2435,"Decision Trees - Gradient Boosted Machines"
"54527",2435,"Decision Trees - Random Forests"
"54528",2435,"Ensemble Methods"
"54529",2435,"Gradient Boosting"
"54530",2435,"Logistic Regression"
"54531",2435,"Neural Networks - CNNs"
"54532",2435,"Neural Networks - RNNs"
"54533",2435,"Support Vector Machines (SVMs)"
"54534",2436,"Researcher"
"54535",2437,"Engineer"
"54536",2438,"Data Scientist"
"54537",2438,"Python"
"54538",2438,"Blogs"
"54539",2438,"Online courses"
"54540",2438,"Tutoring/mentoring"
"54541",2438,"YouTube Videos"
"54542",2438,"Natural Language Processing"
"54543",2438,"Unsupervised Learning"
"54544",2438,"Bayesian Techniques"
"54545",2438,"Decision Trees - Gradient Boosted Machines"
"54546",2438,"Decision Trees - Random Forests"
"54547",2438,"Logistic Regression"
"54548",2438,"Support Vector Machines (SVMs)"
"54549",2438,"Bayesian Techniques"
"54550",2438,"Decision Trees"
"54551",2438,"Regression/Logistic Regression"
"54552",2438,"Hadoop/Hive/Pig"
"54553",2438,"MATLAB/Octave"
"54554",2438,"NoSQL"
"54555",2438,"Python"
"54556",2438,"R"
"54557",2438,"SAS Base"
"54558",2438,"SAS Enterprise Miner"
"54559",2438,"SQL"
"54560",2438,"Tableau"
"54561",2438,"A/B Testing"
"54562",2438,"Bayesian Techniques"
"54563",2438,"Decision Trees"
"54564",2438,"kNN and Other Clustering"
"54565",2438,"Logistic Regression"
"54566",2438,"Naive Bayes"
"54567",2438,"Natural Language Processing"
"54568",2438,"PCA and Dimensionality Reduction"
"54569",2438,"Prescriptive Modeling"
"54570",2438,"Random Forests"
"54571",2438,"Segmentation"
"54572",2438,"SVMs"
"54573",2438,"Text Analytics"
"54574",2439,"Business Analyst"
"54575",2439,"Logistic Regression"
"54576",2440,"Data Analyst"
"54577",2440,"Python"
"54578",2440,"Blogs"
"54579",2440,"Conferences"
"54580",2440,"Kaggle"
"54581",2440,"Online courses"
"54582",2440,"Personal Projects"
"54583",2440,"Stack Overflow Q&A"
"54584",2440,"YouTube Videos"
"54585",2440,"Supervised Machine Learning (Tabular Data)"
"54586",2440,"Unsupervised Learning"
"54587",2440,"Decision Trees - Gradient Boosted Machines"
"54588",2440,"Decision Trees - Random Forests"
"54589",2440,"Logistic Regression"
"54590",2440,"Support Vector Machines (SVMs)"
"54591",2440,"Decision Trees"
"54592",2440,"Gradient Boosted Machines"
"54593",2440,"Random Forests"
"54594",2440,"Regression/Logistic Regression"
"54595",2440,"Amazon Web services"
"54596",2440,"Jupyter notebooks"
"54597",2440,"Python"
"54598",2440,"R"
"54599",2440,"SQL"
"54600",2440,"Tableau"
"54601",2440,"A/B Testing"
"54602",2440,"Cross-Validation"
"54603",2440,"Data Visualization"
"54604",2440,"Decision Trees"
"54605",2440,"Gradient Boosted Machines"
"54606",2440,"Logistic Regression"
"54607",2440,"PCA and Dimensionality Reduction"
"54608",2440,"Random Forests"
"54609",2440,"Segmentation"
"54610",2440,"Time Series Analysis"
"54611",2441,"Scientist/Researcher"
"54612",2441,"Python"
"54613",2441,"Arxiv"
"54614",2441,"Blogs"
"54615",2441,"College/University"
"54616",2441,"Kaggle"
"54617",2441,"Official documentation"
"54618",2441,"Online courses"
"54619",2441,"Personal Projects"
"54620",2441,"Stack Overflow Q&A"
"54621",2441,"Textbook"
"54622",2441,"Time Series"
"54623",2441,"Hidden Markov Models HMMs"
"54624",2441,"HMMs"
"54625",2441,"Regression/Logistic Regression"
"54626",2441,"Other"
"54627",2441,"Python"
"54628",2441,"R"
"54629",2441,"Cross-Validation"
"54630",2441,"Data Visualization"
"54631",2441,"HMMs"
"54632",2441,"PCA and Dimensionality Reduction"
"54633",2441,"Segmentation"
"54634",2441,"Simulation"
"54635",2441,"Time Series Analysis"
"54636",2442,"Data Scientist"
"54637",2442,"Other"
"54638",2442,"Conferences"
"54639",2442,"Friends network"
"54640",2442,"Kaggle"
"54641",2442,"Official documentation"
"54642",2442,"Online courses"
"54643",2442,"Personal Projects"
"54644",2442,"Trade book"
"54645",2442,"Natural Language Processing"
"54646",2442,"Outlier detection (e.g. Fraud detection)"
"54647",2442,"Recommendation Engines"
"54648",2442,"Supervised Machine Learning (Tabular Data)"
"54649",2442,"Time Series"
"54650",2442,"Unsupervised Learning"
"54651",2442,"Decision Trees - Gradient Boosted Machines"
"54652",2442,"Decision Trees - Random Forests"
"54653",2442,"Ensemble Methods"
"54654",2442,"Gradient Boosting"
"54655",2442,"Logistic Regression"
"54656",2442,"Neural Networks - RNNs"
"54657",2442,"Support Vector Machines (SVMs)"
"54658",2442,"Decision Trees"
"54659",2442,"Ensemble Methods"
"54660",2442,"Gradient Boosted Machines"
"54661",2442,"Neural Networks"
"54662",2442,"Random Forests"
"54663",2442,"Regression/Logistic Regression"
"54664",2442,"SVMs"
"54665",2442,"Amazon Web services"
"54666",2442,"Microsoft R Server (Formerly Revolution Analytics)"
"54667",2442,"R"
"54668",2442,"SQL"
"54669",2442,"Other"
"54670",2442,"Other"
"54671",2442,"A/B Testing"
"54672",2442,"Association Rules"
"54673",2442,"Cross-Validation"
"54674",2442,"Data Visualization"
"54675",2442,"Decision Trees"
"54676",2442,"Ensemble Methods"
"54677",2442,"Gradient Boosted Machines"
"54678",2442,"Logistic Regression"
"54679",2442,"Naive Bayes"
"54680",2442,"Natural Language Processing"
"54681",2442,"Neural Networks"
"54682",2442,"PCA and Dimensionality Reduction"
"54683",2442,"Random Forests"
"54684",2442,"Recommender Systems"
"54685",2442,"Segmentation"
"54686",2442,"SVMs"
"54687",2442,"Time Series Analysis"
"54688",2443,"Statistician"
"54689",2444,"Engineer"
"54690",2444,"Stata"
"54691",2444,"Blogs"
"54692",2444,"College/University"
"54693",2444,"Company internal community"
"54694",2444,"Conferences"
"54695",2444,"Kaggle"
"54696",2444,"Online courses"
"54697",2444,"Personal Projects"
"54698",2444,"Podcasts"
"54699",2444,"Stack Overflow Q&A"
"54700",2444,"Textbook"
"54701",2444,"YouTube Videos"
"54702",2444,"Outlier detection (e.g. Fraud detection)"
"54703",2444,"Time Series"
"54704",2444,"Bayesian Techniques"
"54705",2444,"Decision Trees - Random Forests"
"54706",2444,"Logistic Regression"
"54707",2444,"Bayesian Techniques"
"54708",2444,"Decision Trees"
"54709",2444,"Regression/Logistic Regression"
"54710",2444,"Microsoft Excel Data Mining"
"54711",2444,"Minitab"
"54712",2444,"Python"
"54713",2444,"SQL"
"54714",2444,"A/B Testing"
"54715",2444,"Bayesian Techniques"
"54716",2444,"Data Visualization"
"54717",2444,"Decision Trees"
"54718",2444,"Logistic Regression"
"54719",2444,"Naive Bayes"
"54720",2444,"Prescriptive Modeling"
"54721",2444,"Random Forests"
"54722",2444,"Simulation"
"54723",2444,"Time Series Analysis"
"54724",2445,"Data Scientist"
"54725",2445,"Python"
"54726",2445,"Arxiv"
"54727",2445,"Blogs"
"54728",2445,"Conferences"
"54729",2445,"Kaggle"
"54730",2445,"Personal Projects"
"54731",2445,"Stack Overflow Q&A"
"54732",2445,"YouTube Videos"
"54733",2445,"Natural Language Processing"
"54734",2445,"Supervised Machine Learning (Tabular Data)"
"54735",2445,"Survival Analysis"
"54736",2445,"Time Series"
"54737",2445,"Other (please specify; separate by semi-colon)"
"54738",2445,"Decision Trees - Gradient Boosted Machines"
"54739",2445,"Decision Trees - Random Forests"
"54740",2445,"Ensemble Methods"
"54741",2445,"Logistic Regression"
"54742",2445,"Support Vector Machines (SVMs)"
"54743",2445,"Gradient Boosted Machines"
"54744",2445,"Random Forests"
"54745",2445,"Regression/Logistic Regression"
"54746",2445,"Jupyter notebooks"
"54747",2445,"Python"
"54748",2445,"SQL"
"54749",2445,"Cross-Validation"
"54750",2445,"Data Visualization"
"54751",2445,"Ensemble Methods"
"54752",2445,"Gradient Boosted Machines"
"54753",2445,"Logistic Regression"
"54754",2445,"Natural Language Processing"
"54755",2445,"Random Forests"
"54756",2445,"Time Series Analysis"
"54757",2445,"Other"
"54758",2446,"Business Analyst"
"54759",2446,"Supervised Machine Learning (Tabular Data)"
"54760",2446,"Time Series"
"54761",2446,"Unsupervised Learning"
"54762",2446,"Decision Trees - Gradient Boosted Machines"
"54763",2446,"Decision Trees - Random Forests"
"54764",2446,"Ensemble Methods"
"54765",2446,"Gradient Boosting"
"54766",2446,"Logistic Regression"
"54767",2446,"Neural Networks - CNNs"
"54768",2446,"Decision Trees"
"54769",2446,"Gradient Boosted Machines"
"54770",2446,"Regression/Logistic Regression"
"54771",2446,"Python"
"54772",2446,"SAS Base"
"54773",2446,"SQL"
"54774",2446,"A/B Testing"
"54775",2446,"Time Series Analysis"
"54776",2446,"Other"
"54777",2447,"DBA/Database Engineer"
"54778",2447,"SAS"
"54779",2447,"Kaggle"
"54780",2447,"Logistic Regression"
"54781",2447,"Angoss"
"54782",2447,"Microsoft Excel Data Mining"
"54783",2447,"Microsoft SQL Server Data Mining"
"54784",2447,"Python"
"54785",2447,"R"
"54786",2447,"Salfrod Systems CART/MARS/TreeNet/RF/SPM"
"54787",2447,"SAS Base"
"54788",2447,"SAS Enterprise Miner"
"54789",2447,"SQL"
"54790",2447,"Other"
"54791",2448,"Data Analyst"
"54792",2448,"Python"
"54793",2448,"Podcasts"
"54794",2448,"Stack Overflow Q&A"
"54795",2448,"Textbook"
"54796",2448,"YouTube Videos"
"54797",2448,"Other (please specify; separate by semi-colon)"
"54798",2448,"Other (please specify; separate by semi-colon)"
"54799",2448,"Bayesian Techniques"
"54800",2448,"Regression/Logistic Regression"
"54801",2448,"C/C++"
"54802",2448,"Java"
"54803",2448,"Jupyter notebooks"
"54804",2448,"Python"
"54805",2448,"SQL"
"54806",2448,"Other"
"54807",2449,"Software Developer/Software Engineer"
"54808",2449,"Other (please specify; separate by semi-colon)"
"54809",2449,"Decision Trees - Gradient Boosted Machines"
"54810",2449,"Decision Trees - Random Forests"
"54811",2449,"Ensemble Methods"
"54812",2449,"Gradient Boosting"
"54813",2449,"Logistic Regression"
"54814",2450,"Software Developer/Software Engineer"
"54815",2450,"Unsupervised Learning"
"54816",2450,"Decision Trees - Random Forests"
"54817",2450,"Logistic Regression"
"54818",2450,"IBM Watson / Waton Analytics"
"54819",2450,"Python"
"54820",2450,"R"
"54821",2450,"RapidMiner (free version)"
"54822",2450,"TensorFlow"
"54823",2450,"Neural Networks"
"54824",2452,"Data Scientist"
"54825",2452,"Python"
"54826",2452,"Friends network"
"54827",2452,"Supervised Machine Learning (Tabular Data)"
"54828",2452,"Time Series"
"54829",2452,"Decision Trees - Gradient Boosted Machines"
"54830",2452,"Decision Trees - Random Forests"
"54831",2452,"Ensemble Methods"
"54832",2452,"Gradient Boosting"
"54833",2452,"Logistic Regression"
"54834",2452,"Other"
"54835",2452,"Other"
"54836",2453,"Software Developer/Software Engineer"
"54837",2453,"Python"
"54838",2453,"Friends network"
"54839",2453,"Kaggle"
"54840",2453,"Non-Kaggle online communities"
"54841",2453,"Official documentation"
"54842",2453,"Online courses"
"54843",2453,"Podcasts"
"54844",2453,"Stack Overflow Q&A"
"54845",2453,"Textbook"
"54846",2453,"YouTube Videos"
"54847",2453,"Supervised Machine Learning (Tabular Data)"
"54848",2453,"Bayesian Techniques"
"54849",2453,"Decision Trees - Gradient Boosted Machines"
"54850",2453,"Ensemble Methods"
"54851",2453,"Gradient Boosting"
"54852",2453,"Neural Networks - CNNs"
"54853",2453,"Neural Networks - RNNs"
"54854",2453,"CNNs"
"54855",2453,"Neural Networks"
"54856",2453,"Other"
"54857",2453,"Amazon Machine Learning"
"54858",2453,"Amazon Web services"
"54859",2453,"Google Cloud Compute"
"54860",2453,"Jupyter notebooks"
"54861",2453,"Mathematica"
"54862",2453,"Microsoft Excel Data Mining"
"54863",2453,"Python"
"54864",2453,"R"
"54865",2453,"TensorFlow"
"54866",2453,"A/B Testing"
"54867",2453,"CNNs"
"54868",2453,"Data Visualization"
"54869",2453,"Decision Trees"
"54870",2453,"kNN and Other Clustering"
"54871",2453,"Logistic Regression"
"54872",2453,"Naive Bayes"
"54873",2453,"Neural Networks"
"54874",2453,"PCA and Dimensionality Reduction"
"54875",2453,"Random Forests"
"54876",2453,"RNNs"
"54877",2455,"Software Developer/Software Engineer"
"54878",2455,"R"
